price,brand,model,year,mileage,engine_size,city,fuel_type,transmission,condition,owners,scraped_at
6900,Skoda,Fabia,2011,345000,1.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:23
14500,Toyota,Prius C,2014,239520,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:23
106000,Li,Auto L9,2020,10000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:23
46900,Skoda,Octavia,2024,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:27
33499,Changan,Qiyuan Q05,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:27
25500,Mercedes,E 200,2002,86000,1.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:27
45500,Kia,Sorento,2021,128800,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:27
12400,Opel,Astra,2010,356000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:27
12500,LADA,(VAZ) 2106,2020,288000,1.3,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:27
37800,Kia,Sorento,2016,188000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:27
5800,Mercedes,E 290,2020,600000,2.9,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:27
69500,Toyota,Land Cruiser,2012,109000,4.6,Mingəçevir,benzin,avtomat,yaxsi,1,2026-02-03 23:26:27
32200,Kia,Sorento,2016,186700,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:27
18600,Hummer,H3,2020,243000,3.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:27
23700,Kia,K5,2020,190000,1.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:27
26500,Hyundai,Sonata,2016,95000,2.0,Naxçıvan,benzin,avtomat,yaxsi,1,2026-02-03 23:26:27
37500,Land,Rover Discovery,2014,202000,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:27
48500,Peugeot,508,2020,24000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:27
8900,Mercedes,S 320,2020,485000,3.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:27
18500,Ford,Fusion (North America),2016,221000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:27
25500,Hyundai,Elantra,2020,98000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:27
25500,Kia,Forte,2020,98000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:27
24800,Hyundai,Elantra,2020,70000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:27
22800,Hyundai,Elantra,2017,110000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:27
24800,Hyundai,Elantra,2019,86000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:27
22800,Hyundai,Elantra,2017,97000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:27
12000,LADA,(VAZ) Granta,2015,250000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:27
8899,BENDA,Napoleonbob 250,2020,0,0.3,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:31
29900,BMW,528,2020,93000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:31
157596,Audi,Q7,2020,0,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:31
23500,Chevrolet,Camaro,2012,188000,3.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:31
13000,Kia,Sorento,2005,25445,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:31
15900,Mercedes,E 280,2020,388950,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:31
41200,Honda,Accord,2023,29000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:31
57800,BMW,X5,2020,109000,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:31
32500,Hyundai,Sonata,2016,200000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:31
10888,Toyota,Prius,2010,359000,1.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:31
93000,Li,Auto L7,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:31
25500,BYD,Seal 05,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:31
55900,Nissan,Navara,2024,0,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:31
12700,Toyota,Prius,2008,245357,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:31
11500,Chevrolet,Cruze,2013,270000,1.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:31
3600,BMW,325,2020,328000,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:31
7500,Chevrolet,Aveo,2011,317712,1.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:31
49500,Changan,Qiyuan Q07,2020,2200,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:31
36900,Mercedes,E 300,2020,125284,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:31
10800,Nissan,March,2012,95000,1.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:31
129900,BMW,X7,2020,59143,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:31
9900,Toyota,Prius,2008,308121,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:31
117300,Land,Rover Range Rover,2020,80000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:31
13900,Volkswagen,Touareg,2008,240123,3.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:31
33000,BMW,330e,2017,75000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:31
13900,Ford,Fusion (North America),2014,305775,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:31
49900,Land,Rover Range Rover,2017,149669,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:31
9300,Mercedes,ML 320,2020,270023,3.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:31
6400,LADA,(VAZ) 2104,2020,180000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:31
20000,BYD,Destroyer 05,2020,20000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:31
105500,BYD,Leopard 8,2020,8900,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:31
72845,Audi,A7,2020,62000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:31
88060,Porsche,Cayenne Turbo S,2016,124000,4.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:33
57800,Mercedes,GL 450 4MATIC,2015,223129,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:33
5500,LADA,(VAZ) 2107,2020,84387,1.6,Mingəçevir,benzin,avtomat,yaxsi,1,2026-02-03 23:26:33
45800,Toyota,Corolla,2025,115,1.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:33
20500,Hyundai,Elantra,2012,198000,1.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:33
7600,Opel,Astra,2008,541573,1.3,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:26:33
29800,LADA,(VAZ) Niva,2025,450,1.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:33
37900,Skoda,Karoq,2020,26800,1.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:33
5500,GAZ,GAZel (32212),2020,850000,2.5,Lənkəran,benzin,avtomat,yaxsi,1,2026-02-03 23:26:33
4500,Opel,Omega,1998,280000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:33
94860,Porsche,Panamera 4S,2017,111000,2.9,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:33
38233,ZEEKR,X,2023,20230,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:33
4200,LADA,(VAZ) 21099,2020,500000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:33
29900,BMW,535,2020,188000,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:33
40700,Porsche,Cayenne GTS,2013,126000,4.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:33
20900,Hyundai,Santa Fe,2009,190000,2.0,Gəncə,benzin,avtomat,yaxsi,1,2026-02-03 23:26:33
15600,Mercedes,E 200,2002,398000,1.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:33
48500,Changan,Qiyuan Q07,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:33
2900,Opel,Astra,1996,458889,1.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:33
76500,BMW,X5 M,2015,60366,4.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:33
11700,Opel,Astra,2007,302147,1.4,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:26:33
26888,Kia,Optima,2018,177000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:33
18300,Ford,Transit,2008,280000,2.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:33
21900,Kia,Optima,2015,224000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:33
5400,Opel,Vectra,1998,178346,1.8,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:26:33
12000,BMW,750,2020,285000,4.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:33
44500,Changan,Qiyuan Q07,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:33
13500,Kia,Morning,2014,188570,1.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:33
41000,Toyota,Corolla Cross,2025,18200,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:33
26000,Mercedes,E 220,2020,315000,2.1,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:33
33900,Changan,Qiyuan Q05,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:38
101830,Land,Rover Range Rover,2018,159000,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:38
74460,Mercedes,C 200,2002,49100,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:38
18500,Toyota,Camry,2008,212000,2.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:38
23777,Dodge,Charger,2012,152000,3.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:38
8300,Opel,Astra,1998,350000,1.8,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:26:38
22900,Hyundai,Sonata,2014,196111,2.0,Gəncə,benzin,avtomat,yaxsi,1,2026-02-03 23:26:38
33000,Kia,Sorento,2016,294000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:38
11300,Chevrolet,Cruze,2011,188320,2.0,Şəki,benzin,avtomat,yaxsi,1,2026-02-03 23:26:38
46000,Changan,Qiyuan Q07,2020,15000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:38
7800,LADA,(VAZ) 2115,2020,76000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:38
46750,Land,Rover RR Velar,2019,118000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:38
30500,Hyundai,i20,2020,0,1.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:38
42500,Toyota,Camry,2020,125000,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:38
78000,Mercedes,S 350 d,2018,195000,2.9,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:38
8000,BMW,523,2020,315000,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:38
17300,Mercedes,E 350,2020,422000,3.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:38
25000,Kia,Rio,2023,12900,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:38
37000,BMW,530,2020,160000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:38
15490,CFMOTO,675 SR-R,2025,0,0.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:38
35000,Mercedes,S 500,2020,250000,4.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:38
17600,Ford,Fusion (North America),2017,170503,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:38
11900,Mercedes,E 280,2020,310079,2.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:38
29000,Land,Rover RR Evoque,2015,150000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:38
11800,Volvo,XC90,2020,295212,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:38
35000,Kia,Sportage,2019,178000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:38
24500,CFMOTO,1000MTX,2020,0,1.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:38
5900,LADA,(VAZ) 2115,2020,215000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:38
7800,LADA,(VAZ) 2107,2020,72500,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:38
13500,Ford,Transit,1992,255000,2.5,Şəki,benzin,avtomat,yaxsi,1,2026-02-03 23:26:38
74630,Mercedes,G 500,2020,133000,5.0,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:26:38
48500,Haval,H6,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:41
89900,Li,Auto L7,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:41
37500,BMW,X5,2020,120000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:41
46750,Mercedes,Vito 114 CDI,2017,190000,2.1,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:41
92000,Jeep,Wrangler,2024,8450,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:41
53000,Toyota,Camry,2024,30700,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:41
32000,Kia,Sportage,2016,93000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:41
36550,Jaguar,F-Pace,2017,144000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:41
8900,Saipa,Saina,2020,230700,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:41
32000,Hyundai,Sonata,2016,134000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:41
61200,Honda,CR-V,2024,15900,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:41
23200,Hyundai,Sonata,2016,268760,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:41
236300,BMW,M4,2020,23900,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:41
16500,Hyundai,Elantra,2013,468000,1.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:41
34000,Kia,K7,2020,149000,2.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:41
19800,Mercedes,Sprinter 315,2020,228000,2.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:41
27600,Chevrolet,Equinox,2019,154497,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:41
6800,LADA,(VAZ) 2115,2020,498018,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:41
13300,LADA,(VAZ) Niva,2016,150000,1.7,Lənkəran,benzin,avtomat,yaxsi,1,2026-02-03 23:26:41
25500,Ford,Transit,2008,310000,2.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:41
25000,Hyundai,Elantra,2014,125000,1.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:41
16500,Chery,Tiggo 2,2020,43000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:41
23500,Toyota,Corolla,2014,163000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:41
8500,Opel,Astra,1999,386000,1.6,Şəki,benzin,avtomat,yaxsi,1,2026-02-03 23:26:41
18500,Ford,Transit,2007,210000,2.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:41
29500,Jeep,Grand Cherokee,2012,254000,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:41
14700,Hyundai,Tucson,2008,242000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:41
33900,Toyota,Land Cruiser Prado,2009,142000,2.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:41
40800,Hyundai,Grandeur,2023,22000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:41
134640,Jaguar,I-Pace,2023,20230,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:44
33000,Land,Rover Range Rover,2011,114000,5.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:44
29800,Geely,Galaxy A7,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:44
15499,BENDA,Dark Flag 500 Commander,2025,0,0.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:44
20900,Hyundai,Sonata,2011,166000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:44
37704,BYD,Destroyer 05,2020,3000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:44
83700,BYD,Leopard 5,2020,3500,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:44
20000,Ford,Fusion (North America),2018,180000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:44
59900,Mercedes,G 55 AMG,2011,181000,5.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:44
4000,Daewoo,Nexia,2011,794957,1.5,Gəncə,benzin,avtomat,yaxsi,1,2026-02-03 23:26:44
11800,Chevrolet,Cruze,2012,280000,1.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:44
89500,Hyundai,Grandeur,2025,700,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:44
34000,Kia,Sorento,2014,183000,2.0,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:26:44
31500,Kia,Sorento,2013,142000,2.0,Sumqayıt,benzin,avtomat,yaxsi,1,2026-02-03 23:26:44
16800,Kia,Sportage,2007,219000,2.0,Bakı,qaz,avtomat,yaxsi,1,2026-02-03 23:26:44
25500,Mercedes,Vito 111 CDI,2010,518680,2.1,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:44
25000,Kia,Optima,2017,183454,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:44
39000,Toyota,Land Cruiser Prado,2012,219000,2.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:44
149600,Mercedes,AMG GT 53 4MATIC+,2020,68000,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:44
72000,Hyundai,Grandeur,2023,35000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:44
27500,BMW,X6,2020,178000,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:44
34500,Kia,Sorento,2016,113000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:44
19700,Hyundai,Accent,2021,89000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:44
23400,BYD,Destroyer 05,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:44
49130,BMW,530e,2018,140013,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:44
65450,Toyota,Camry,2025,0,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:44
25000,Hyundai,ix35,2020,303500,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:44
21500,Hyundai,Elantra,2015,145000,1.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:44
53500,Land,Rover RR Sport,2014,120000,5.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:44
23500,Changan,CS 55 Plus,2021,98328,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:44
54400,Toyota,RAV4,2020,114000,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:44
34300,Toyota,Corolla,2025,0,1.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:44
149000,SamAuto,HD50,2020,0,5.2,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:48
391482,Mercedes,SL 55 4MATIC+,2024,0,4.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:48
25500,BYD,Destroyer 05,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:48
27900,Changan,Qiyuan A05,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:48
82700,Jeep,Wrangler,2024,19020,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:48
15000,Chevrolet,Cruze,2016,136000,1.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:48
40500,Hyundai,Elantra,2025,5000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:48
42800,Toyota,RAV4,2020,92000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:48
35800,Mitsubishi,Pajero,2017,118000,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:48
28500,Changan,Qiyuan A05,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:48
42900,Volkswagen,ID.UNYX,2024,20240,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:48
42500,BMW,330,2020,31000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:48
7300,LADA,(VAZ) 2107,2020,260000,1.6,Gəncə,benzin,avtomat,yaxsi,1,2026-02-03 23:26:48
32900,Kia,Sorento,2016,174000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:48
30500,Kia,Sorento,2016,285007,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:48
3200,GAZ,53,2020,105252,4.3,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:48
19900,Kia,Forte,2016,147000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:48
26900,Kia,Sorento,2013,127000,2.0,Şəki,benzin,avtomat,yaxsi,1,2026-02-03 23:26:48
21000,Hyundai,Sonata,2012,214043,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:48
194900,ZEEKR,9X,2025,0,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:48
89900,BMW,740,2020,69500,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:48
38900,Tesla,Model 3,2020,3202318900,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:48
49800,BMW,530,2020,162000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:48
36900,Honda,e:NS1,2020,120230,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:48
32000,BYD,Destroyer 05,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:48
78030,Li,Auto L9,2020,49700,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:52
27200,DFSK,C-35,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:52
42500,Geely,Galaxy Starship 7,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:52
19000,Mercedes,C 250,2020,270000,1.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:52
14800,Ford,Transit,1999,380000,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:52
34400,Changan,Uni-Z,2025,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:52
22000,Hyundai,Accent,2022,24784,1.6,Gəncə,benzin,avtomat,yaxsi,1,2026-02-03 23:26:52
16800,Chevrolet,Cruze,2018,85770,1.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:52
23700,Toyota,Aqua,2017,160000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:52
28000,BMW,328,2020,160000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:52
11000,Opel,Astra,2006,314000,1.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:52
36700,Changan,Uni-Z,2025,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:52
8000,Renault,Megane,2005,383000,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:52
23800,Hyundai,Elantra,2018,200123,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:52
24900,BYD,Seal 05,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:52
6500,Mercedes,C 180,2020,250000,1.8,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:52
13900,Ford,Transit,1997,496553,2.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:52
14900,Opel,Insignia,2013,140000,2.0,Gəncə,benzin,avtomat,yaxsi,1,2026-02-03 23:26:52
5000,BMW,316,2020,304458,1.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:52
47000,Changan,Qiyuan Q07,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:52
4200,LADA,(VAZ) 21099,2020,458125,1.6,Lənkəran,benzin,avtomat,yaxsi,1,2026-02-03 23:26:52
11500,Kia,Ceed,2007,262046,1.4,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:52
15300,Hyundai,Tucson,2007,450000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:52
3300,LADA,(VAZ) 21099,2020,284688,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:52
11600,Nissan,X-Trail,2002,173000,2.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:52
5000,Chevrolet,Niva,2006,274000,1.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:52
90100,Mercedes,GLS 400 4MATIC,2018,71000,3.0,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:52
24999,Ford,Fusion (North America),2020,65000,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:52
20500,Chevrolet,Camaro,2010,236000,3.6,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:52
22500,UAZ,390995,2020,0,2.7,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:56
49900,Changan,Deepal S07,2020,0,1.5,Bakı,benzin,avtomat,yaxsi,1,2026-02-03 23:26:56
